sample_id,sample_type,source_event_id,classification,classification_label,delay_s,alarm_wheels,detection_wheels,false_alarm_wheels,pre_event_false_alarm,wrong_wheel_false_alarm,alarm_events
E03_event_026,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.13494338000000283,"FR,RL,RR",RR,"FR,RL,RR",True,True,5
E03_event_027,event,E03,EVENT_OK,及时检出,0.1388023700000005,RR,RR,,False,False,1
E03_event_028,event,E03,EVENT_OK,及时检出,0.13757260999999943,RR,RR,,False,False,1
E03_event_029,event,E03,EVENT_OK,及时检出,0.13641199999999998,RR,RR,,False,False,1
E03_event_030,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.13442750000000103,"FR,RR",RR,"FR,RR",True,True,5
E03_event_031,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.15217093999999776,"FR,RR",RR,FR,True,True,2
E03_event_032,event,E03,EVENT_OK,及时检出,0.12629847999999555,RR,RR,,False,False,1
E03_event_033,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.1281881800000022,"FR,RR",RR,FR,False,True,2
E03_event_034,event,E03,EVENT_OK,及时检出,0.1398132500000031,RR,RR,,False,False,1
E03_event_035,event,E03,EVENT_OK,及时检出,0.13612152000000322,RR,RR,,False,False,1
E03_event_036,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.145597819999999,"FR,RR",RR,FR,False,True,2
E03_event_037,event,E03,EVENT_OK,及时检出,0.12895724999999914,RR,RR,,False,False,1
E03_event_038,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.1026334800000015,"FR,RR",RR,"FR,RR",True,True,7
E03_event_039,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.12963109000000372,"FR,RR",RR,FR,True,True,2
E03_event_040,event,E03,EVENT_OK,及时检出,0.14186156000000238,RR,RR,,False,False,1
E03_event_041,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.13305333999999647,"FR,RL,RR",RR,"FR,RL",True,True,3
E03_event_042,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.14639004,"FR,RR",RR,"FR,RR",True,True,4
E03_event_043,event,E03,EVENT_OK,及时检出,0.13162330999999483,RR,RR,,False,False,1
E03_event_044,event,E03,EVENT_OK,及时检出,0.1381043899999952,RR,RR,,False,False,1
E03_event_045,event,E03,EVENT_OK,及时检出,0.1371170399999997,RR,RR,,False,False,1
E03_event_046,event,E03,EVENT_OK,及时检出,0.13570541999999364,RR,RR,,False,False,1
E03_event_047,event,E03,EVENT_OK,及时检出,0.1381491399999959,RR,RR,,False,False,1
E03_event_048,event,E03,EVENT_OK,及时检出,0.1380053300000057,RR,RR,,False,False,1
E03_event_049,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.14363103999999538,"FL,FR,RL,RR",RR,"FL,FR,RL,RR",True,True,10
E03_event_050,event,E03,EVENT_OK,及时检出,0.13282229,RR,RR,,False,False,1
E03_normal_001,normal,E03,NORMAL_OK,正常通过,,,,,False,False,0
E03_normal_002,normal,E03,NORMAL_OK,正常通过,,,,,False,False,0
E03_normal_003,normal,E03,NORMAL_FALSE_ALARM,正常误报,,"FL,FR,RL,RR",,"FL,FR,RL,RR",False,False,9
E03_normal_004,normal,E03,NORMAL_FALSE_ALARM,正常误报,,"FR,RR",,"FR,RR",False,False,4
E03_normal_005,normal,E03,NORMAL_OK,正常通过,,,,,False,False,0
E03_normal_006,normal,E03,NORMAL_FALSE_ALARM,正常误报,,"FL,FR,RL,RR",,"FL,FR,RL,RR",False,False,7
E03_normal_007,normal,E03,NORMAL_OK,正常通过,,,,,False,False,0
E03_normal_008,normal,E03,NORMAL_OK,正常通过,,,,,False,False,0
E03_normal_009,normal,E03,NORMAL_FALSE_ALARM,正常误报,,FR,,FR,False,False,1
E03_normal_010,normal,E03,NORMAL_FALSE_ALARM,正常误报,,"FR,RL,RR",,"FR,RL,RR",False,False,5
E04_event_000,event,E04,EVENT_OK,及时检出,0.14000000000000057,RR,RR,,False,False,1
E04_event_001,event,E04,EVENT_OK,及时检出,0.14250992000000196,RR,RR,,False,False,1
E04_event_002,event,E04,EVENT_OK,及时检出,0.14742794000000004,RR,RR,,False,False,1
E04_event_003,event,E04,EVENT_OK,及时检出,0.1487178,RR,RR,,False,False,1
E04_event_004,event,E04,EVENT_OK,及时检出,0.15174887999999953,RR,RR,,False,False,1
E04_event_005,event,E04,EVENT_OK,及时检出,0.14057712999999694,RR,RR,,False,False,1
E04_event_006,event,E04,EVENT_OK,及时检出,0.15020801000000006,RR,RR,,False,False,1
E04_event_007,event,E04,EVENT_OK,及时检出,0.15492866000000305,RR,RR,,False,False,1
E04_event_008,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.1403223699999998,RR,RR,RR,True,False,2
E04_event_009,event,E04,EVENT_OK,及时检出,0.13860220000000112,RR,RR,,False,False,1
E04_event_010,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.1432427599999997,RR,RR,RR,True,False,2
E04_event_011,event,E04,EVENT_OK,及时检出,0.1482509599999986,RR,RR,,False,False,1
E04_event_012,event,E04,EVENT_OK,及时检出,0.1532033499999983,RR,RR,,False,False,1
E04_event_013,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.14338415999999654,"FL,RR",RR,FL,True,True,2
E04_event_014,event,E04,EVENT_OK,及时检出,0.15250788999999543,RR,RR,,False,False,1
E04_event_015,event,E04,EVENT_OK,及时检出,0.14678380000000146,RR,RR,,False,False,1
E04_event_016,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.14320659999999918,RR,RR,RR,True,False,3
