sample_id,sample_type,source_event_id,classification,classification_label,delay_s,alarm_wheels,detection_wheels,false_alarm_wheels,pre_event_false_alarm,wrong_wheel_false_alarm,alarm_events
E02_event_034,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.11094009999999344,"FL,FR,RL,RR",RR,"FL,FR,RL,RR",True,True,10
E02_event_035,event,E02,EVENT_OK,及时检出,0.09983347000000009,RR,RR,,False,False,1
E02_event_036,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.10327784000000406,"FL,FR,RL,RR",RR,"FL,FR,RL,RR",True,True,12
E02_event_037,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.0972294199999979,"FL,FR,RL,RR",RR,"FL,FR,RL",True,True,8
E02_event_038,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.09372087999999934,"FL,FR,RR",RR,"FL,FR",True,True,3
E02_event_039,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.11332239000000044,"FL,FR,RR",RR,"FL,FR,RR",True,True,7
E02_event_040,event,E02,EVENT_OK,及时检出,0.09078361999999629,RR,RR,,False,False,1
E02_event_041,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.12175566999999887,"FR,RR",RR,FR,True,True,4
E02_event_042,event,E02,EVENT_OK,及时检出,0.09291568999999811,RR,RR,,False,False,1
E02_event_043,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.10871626000000134,"FL,RR",RR,FL,False,True,2
E02_event_044,event,E02,EVENT_OK,及时检出,0.09964525999999552,RR,RR,,False,False,1
E02_event_045,event,E02,EVENT_OK,及时检出,0.11013650999999669,RR,RR,,False,False,1
E02_event_046,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.10810362999999512,"FR,RR",RR,FR,True,True,5
E02_event_047,event,E02,EVENT_OK,及时检出,0.09669087999999704,RR,RR,,False,False,1
E02_event_048,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.10185055000000176,"FR,RR",RR,FR,False,True,2
E02_event_049,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.09115202999999639,"FR,RR",RR,FR,True,True,3
E02_event_050,event,E02,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.09793017000000503,"FR,RL,RR",RR,"FR,RL",False,True,3
E02_normal_001,normal,E02,NORMAL_FALSE_ALARM,正常误报,,"FL,RL",,"FL,RL",False,False,2
E02_normal_002,normal,E02,NORMAL_FALSE_ALARM,正常误报,,FR,,FR,False,False,7
E02_normal_003,normal,E02,NORMAL_OK,正常通过,,,,,False,False,0
E02_normal_004,normal,E02,NORMAL_OK,正常通过,,,,,False,False,0
E02_normal_005,normal,E02,NORMAL_FALSE_ALARM,正常误报,,FR,,FR,False,False,3
E02_normal_006,normal,E02,NORMAL_FALSE_ALARM,正常误报,,FR,,FR,False,False,1
E02_normal_007,normal,E02,NORMAL_OK,正常通过,,,,,False,False,0
E02_normal_008,normal,E02,NORMAL_FALSE_ALARM,正常误报,,"FL,FR,RR",,"FL,FR,RR",False,False,9
E02_normal_009,normal,E02,NORMAL_OK,正常通过,,,,,False,False,0
E02_normal_010,normal,E02,NORMAL_FALSE_ALARM,正常误报,,FR,,FR,False,False,2
E03_event_000,event,E03,EVENT_OK,及时检出,0.11999999999999744,RR,RR,,False,False,1
E03_event_001,event,E03,EVENT_OK,及时检出,0.1266359000000037,RR,RR,,False,False,1
E03_event_002,event,E03,EVENT_OK,及时检出,0.13113603999999413,RR,RR,,False,False,1
E03_event_003,event,E03,EVENT_OK,及时检出,0.13825643999999926,RR,RR,,False,False,1
E03_event_004,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.15448353999999398,RR,RR,RR,True,False,2
E03_event_005,event,E03,EVENT_OK,及时检出,0.14315122000000002,RR,RR,,False,False,1
E03_event_006,event,E03,EVENT_OK,及时检出,0.13145055000000383,RR,RR,,False,False,1
E03_event_007,event,E03,EVENT_OK,及时检出,0.12053654999999708,RR,RR,,False,False,1
E03_event_008,event,E03,EVENT_OK,及时检出,0.11661851999999584,RR,RR,,False,False,1
E03_event_009,event,E03,EVENT_OK,及时检出,0.13366734000000235,RR,RR,,False,False,1
E03_event_010,event,E03,EVENT_OK,及时检出,0.11487398999999954,RR,RR,,False,False,1
E03_event_011,event,E03,EVENT_OK,及时检出,0.14150214000000005,RR,RR,,False,False,1
E03_event_012,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.11812341999999632,"FL,RR",RR,"FL,RR",True,True,4
E03_event_013,event,E03,EVENT_OK,及时检出,0.12554080999999684,RR,RR,,False,False,1
E03_event_014,event,E03,EVENT_OK,及时检出,0.13547542999999962,RR,RR,,False,False,1
E03_event_015,event,E03,EVENT_OK,及时检出,0.12434900000000226,RR,RR,,False,False,1
E03_event_016,event,E03,EVENT_OK,及时检出,0.1250375799999972,RR,RR,,False,False,1
E03_event_017,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.13583538000000317,RR,RR,RR,True,False,3
E03_event_018,event,E03,EVENT_OK,及时检出,0.12371644000000259,RR,RR,,False,False,1
E03_event_019,event,E03,EVENT_OK,及时检出,0.15386557000000067,RR,RR,,False,False,1
E03_event_020,event,E03,EVENT_OK,及时检出,0.1227942400000046,RR,RR,,False,False,1
E03_event_021,event,E03,EVENT_OK,及时检出,0.16524222999999694,RR,RR,,False,False,2
E03_event_022,event,E03,EVENT_OK,及时检出,0.14308170999999703,RR,RR,,False,False,1
E03_event_023,event,E03,EVENT_FALSE_ALARM,事件误报,,RL,,RL,True,True,1
