algorithm,sample_id,sample_type,source_event_id,is_augmented,target_wheels,event_time_s,detected_within_window,delay_s,false_alarm,pre_event_false_alarm,wrong_wheel_false_alarm,alarm_wheels,first_alarm_times_s,candidate_entries
wheel_speed_only_baseline,E01_event_029,event,E01,1,RR,39.74097946,True,0.8290205400000019,False,False,False,RR,RR:40.57000000,1
wheel_speed_only_baseline,E01_event_030,event,E01,1,RR,39.87912335,True,0.8308766500000004,False,False,False,RR,RR:40.71000000,1
wheel_speed_only_baseline,E01_event_031,event,E01,1,RR,40.24110778,True,0.8288922200000002,False,False,False,RR,RR:41.07000000,1
wheel_speed_only_baseline,E01_event_032,event,E01,1,RR,40.14073306,True,0.8292669399999966,False,False,False,RR,RR:40.97000000,1
wheel_speed_only_baseline,E01_event_033,event,E01,1,RR,40.27018056,True,0.8298194400000014,False,False,False,RR,RR:41.10000000,1
wheel_speed_only_baseline,E01_event_034,event,E01,1,RR,40.32720304,True,0.832796959999996,False,False,False,RR,RR:41.16000000,1
wheel_speed_only_baseline,E01_event_035,event,E01,1,RR,39.80579469,True,0.8342053100000015,False,False,False,RR,RR:40.64000000,1
wheel_speed_only_baseline,E01_event_036,event,E01,1,RR,39.74682181,True,0.8331781899999982,False,False,False,RR,RR:40.58000000,1
wheel_speed_only_baseline,E01_event_037,event,E01,1,RR,39.89442308,True,0.8355769199999941,False,False,False,RR,RR:40.73000000,1
wheel_speed_only_baseline,E01_event_038,event,E01,1,RR,40.26524779,True,0.8347522100000049,False,False,False,RR,RR:41.10000000,1
wheel_speed_only_baseline,E01_event_039,event,E01,1,RR,40.20188733,True,0.828112670000003,False,False,False,RR,RR:41.03000000,1
wheel_speed_only_baseline,E01_event_040,event,E01,1,RR,39.6249637,True,0.8350362999999987,False,False,False,RR,RR:40.46000000,1
wheel_speed_only_baseline,E01_event_041,event,E01,1,RR,39.99582397,True,0.8241760300000038,False,False,False,RR,RR:40.82000000,1
wheel_speed_only_baseline,E01_event_042,event,E01,1,RR,39.64775301,True,0.8322469899999945,False,False,False,RR,RR:40.48000000,1
wheel_speed_only_baseline,E01_event_043,event,E01,1,RR,40.49525187,True,0.8347481300000013,False,False,False,RR,RR:41.33000000,1
wheel_speed_only_baseline,E01_event_044,event,E01,1,RR,40.45064796,True,0.8293520400000034,False,False,False,RR,RR:41.28000000,1
wheel_speed_only_baseline,E01_event_045,event,E01,1,RR,40.32545465,True,0.8345453499999991,False,False,False,RR,RR:41.16000000,1
wheel_speed_only_baseline,E01_event_046,event,E01,1,RR,39.79529757,True,0.8347024300000001,False,False,False,RR,RR:40.63000000,1
wheel_speed_only_baseline,E01_event_047,event,E01,1,RR,40.09292846,True,0.8370715399999966,False,False,False,RR,RR:40.93000000,1
wheel_speed_only_baseline,E01_event_048,event,E01,1,RR,39.71482544,True,0.8351745599999987,False,False,False,RR,RR:40.55000000,1
wheel_speed_only_baseline,E01_event_049,event,E01,1,RR,39.64347349,True,0.8365265099999988,False,False,False,RR,RR:40.48000000,1
wheel_speed_only_baseline,E01_event_050,event,E01,1,RR,39.97363719,True,0.8363628100000042,False,False,False,RR,RR:40.81000000,1
wheel_speed_only_baseline,E01_normal_001,normal,E01,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E01_normal_002,normal,E01,1,,,False,,False,False,False,,,1
wheel_speed_only_baseline,E01_normal_003,normal,E01,1,,,False,,False,False,False,,,3
wheel_speed_only_baseline,E01_normal_004,normal,E01,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E01_normal_005,normal,E01,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E01_normal_006,normal,E01,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E01_normal_007,normal,E01,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E01_normal_008,normal,E01,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E01_normal_009,normal,E01,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E01_normal_010,normal,E01,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E02_event_000,event,E02,0,RR,40.0,True,0.7999999999999972,False,False,False,RR,RR:40.80000000,1
wheel_speed_only_baseline,E02_event_001,event,E02,1,RR,39.63958261,True,0.8004173899999998,False,False,False,RR,RR:40.44000000,1
wheel_speed_only_baseline,E02_event_002,event,E02,1,RR,40.03661103,True,0.8033889700000003,False,False,False,RR,RR:40.84000000,1
wheel_speed_only_baseline,E02_event_003,event,E02,1,RR,39.9893786,True,0.8006213999999972,False,False,False,RR,RR:40.79000000,2
wheel_speed_only_baseline,E02_event_004,event,E02,1,RR,40.08294955,True,0.8070504499999984,False,False,False,RR,RR:40.89000000,1
wheel_speed_only_baseline,E02_event_005,event,E02,1,RR,40.03581871,True,0.8041812900000025,False,False,False,RR,RR:40.84000000,1
wheel_speed_only_baseline,E02_event_006,event,E02,1,RR,40.38409835,True,0.8059016499999956,False,False,False,RR,RR:41.19000000,3
wheel_speed_only_baseline,E02_event_007,event,E02,1,RR,40.13971781,True,0.8102821900000023,False,False,False,RR,RR:40.95000000,1
wheel_speed_only_baseline,E02_event_008,event,E02,1,RR,39.53379653,True,0.8062034700000069,False,False,False,RR,RR:40.34000000,1
wheel_speed_only_baseline,E02_event_009,event,E02,1,RR,39.66275376,True,0.7972462399999998,False,False,False,RR,RR:40.46000000,1
wheel_speed_only_baseline,E02_event_010,event,E02,1,RR,39.84631686,True,0.8036831399999969,False,False,False,RR,RR:40.65000000,1
wheel_speed_only_baseline,E02_event_011,event,E02,1,RR,40.08052473,True,0.7994752700000021,False,False,False,RR,RR:40.88000000,1
wheel_speed_only_baseline,E02_event_012,event,E02,1,RR,39.70724744,True,0.8027525599999947,False,False,False,RR,RR:40.51000000,1
wheel_speed_only_baseline,E02_event_013,event,E02,1,RR,40.15041291,True,0.8095870900000008,False,False,False,RR,RR:40.96000000,1
wheel_speed_only_baseline,E02_event_014,event,E02,1,RR,40.40985579,True,0.8101442099999971,False,False,False,RR,RR:41.22000000,1
wheel_speed_only_baseline,E02_event_015,event,E02,1,RR,40.13057125,True,0.799428749999997,False,False,False,RR,RR:40.93000000,1
wheel_speed_only_baseline,E02_event_016,event,E02,1,RR,40.24567359,True,0.8043264099999945,False,False,False,RR,RR:41.05000000,1
wheel_speed_only_baseline,E02_event_017,event,E02,1,RR,39.97659866,True,0.8034013400000006,False,False,False,RR,RR:40.78000000,1
wheel_speed_only_baseline,E02_event_018,event,E02,1,RR,39.61326397,True,0.8067360300000033,False,False,False,RR,RR:40.42000000,1
wheel_speed_only_baseline,E02_event_019,event,E02,1,RR,39.75436282,True,0.8056371800000051,False,False,False,RR,RR:40.56000000,1
wheel_speed_only_baseline,E02_event_020,event,E02,1,RR,39.88116103,True,0.7988389699999985,False,False,False,RR,RR:40.68000000,1
wheel_speed_only_baseline,E02_event_021,event,E02,1,RR,40.02214928,True,0.8078507199999976,False,False,False,RR,RR:40.83000000,1
wheel_speed_only_baseline,E02_event_022,event,E02,1,RR,40.2130071,True,0.7969928999999993,False,False,False,RR,RR:41.01000000,1
wheel_speed_only_baseline,E02_event_023,event,E02,1,RR,39.92045702,True,0.7995429799999982,False,False,False,RR,RR:40.72000000,1
wheel_speed_only_baseline,E02_event_024,event,E02,1,RR,39.58793981,False,,False,False,False,,,1
wheel_speed_only_baseline,E02_event_025,event,E02,1,RR,39.6605519,True,0.7994480999999993,False,False,False,RR,RR:40.46000000,1
wheel_speed_only_baseline,E02_event_026,event,E02,1,RR,39.73378991,True,0.8062100900000004,False,False,False,RR,RR:40.54000000,1
wheel_speed_only_baseline,E02_event_027,event,E02,1,RR,40.27283373,True,0.8071662699999962,False,False,False,RR,RR:41.08000000,1
wheel_speed_only_baseline,E02_event_028,event,E02,1,RR,40.15971877,True,0.8002812300000031,False,False,False,RR,RR:40.96000000,1
wheel_speed_only_baseline,E02_event_029,event,E02,1,RR,39.7665608,True,0.8034391999999997,False,False,False,RR,RR:40.57000000,1
wheel_speed_only_baseline,E02_event_030,event,E02,1,RR,39.91358598,True,0.8064140199999983,False,False,False,RR,RR:40.72000000,1
wheel_speed_only_baseline,E02_event_031,event,E02,1,RR,40.07689915,True,0.8031008499999999,False,False,False,RR,RR:40.88000000,1
wheel_speed_only_baseline,E02_event_032,event,E02,1,RR,39.7841606,True,0.8058394000000035,False,False,False,RR,RR:40.59000000,1
wheel_speed_only_baseline,E02_event_033,event,E02,1,RR,39.99097049,True,0.7990295099999969,False,False,False,RR,RR:40.79000000,1
wheel_speed_only_baseline,E02_event_034,event,E02,1,RR,39.94491022,True,0.805089780000003,False,False,False,RR,RR:40.75000000,1
wheel_speed_only_baseline,E02_event_035,event,E02,1,RR,40.13711474,True,0.8028852599999965,False,False,False,RR,RR:40.94000000,1
wheel_speed_only_baseline,E02_event_036,event,E02,1,RR,39.82801391,True,0.8019860899999998,False,False,False,RR,RR:40.63000000,1
wheel_speed_only_baseline,E02_event_037,event,E02,1,RR,39.73440298,True,0.7955970200000024,False,False,False,RR,RR:40.53000000,1
wheel_speed_only_baseline,E02_event_038,event,E02,1,RR,39.73286983,True,0.8071301700000006,False,False,False,RR,RR:40.54000000,1
wheel_speed_only_baseline,E02_event_039,event,E02,1,RR,39.63032949,True,0.8096705099999966,False,False,False,RR,RR:40.44000000,1
wheel_speed_only_baseline,E02_event_040,event,E02,1,RR,39.71898816,True,0.821011839999997,False,False,False,RR,RR:40.54000000,1
wheel_speed_only_baseline,E02_event_041,event,E02,1,RR,39.85196142,True,0.7980385799999965,False,False,False,RR,RR:40.65000000,1
wheel_speed_only_baseline,E02_event_042,event,E02,1,RR,40.02564206,True,0.8043579399999956,False,False,False,RR,RR:40.83000000,1
wheel_speed_only_baseline,E02_event_043,event,E02,1,RR,39.6571403,True,0.8028596999999991,False,False,False,RR,RR:40.46000000,1
wheel_speed_only_baseline,E02_event_044,event,E02,1,RR,40.324265,True,0.8057350000000056,False,False,False,RR,RR:41.13000000,1
wheel_speed_only_baseline,E02_event_045,event,E02,1,RR,40.24098484,True,0.7990151599999962,False,False,False,RR,RR:41.04000000,1
wheel_speed_only_baseline,E02_event_046,event,E02,1,RR,39.83536691,True,0.8046330900000029,False,False,False,RR,RR:40.64000000,1
wheel_speed_only_baseline,E02_event_047,event,E02,1,RR,39.57836884,True,0.8116311599999975,False,False,False,RR,RR:40.39000000,1
wheel_speed_only_baseline,E02_event_048,event,E02,1,RR,39.87658602,True,0.803413980000002,False,False,False,RR,RR:40.68000000,1
wheel_speed_only_baseline,E02_event_049,event,E02,1,RR,40.29446304,True,0.8055369600000049,False,False,False,RR,RR:41.10000000,1
wheel_speed_only_baseline,E02_event_050,event,E02,1,RR,39.99042997,True,0.7995700299999982,False,False,False,RR,RR:40.79000000,1
wheel_speed_only_baseline,E02_normal_001,normal,E02,1,,,False,,False,False,False,,,3
wheel_speed_only_baseline,E02_normal_002,normal,E02,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E02_normal_003,normal,E02,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E02_normal_004,normal,E02,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E02_normal_005,normal,E02,1,,,False,,False,False,False,,,3
wheel_speed_only_baseline,E02_normal_006,normal,E02,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E02_normal_007,normal,E02,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E02_normal_008,normal,E02,1,,,False,,False,False,False,,,2
wheel_speed_only_baseline,E02_normal_009,normal,E02,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E02_normal_010,normal,E02,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E03_event_000,event,E03,0,RR,40.0,True,0.8299999999999983,False,False,False,RR,RR:40.83000000,1
wheel_speed_only_baseline,E03_event_001,event,E03,1,RR,40.4686762,True,0.841323800000005,False,False,False,RR,RR:41.31000000,1
wheel_speed_only_baseline,E03_event_002,event,E03,1,RR,40.11882785,True,0.8311721500000004,False,False,False,RR,RR:40.95000000,1
wheel_speed_only_baseline,E03_event_003,event,E03,1,RR,39.92609743,True,0.8339025699999993,False,False,False,RR,RR:40.76000000,1
wheel_speed_only_baseline,E03_event_004,event,E03,1,RR,40.39703467,True,0.8329653300000004,False,False,False,RR,RR:41.23000000,1
wheel_speed_only_baseline,E03_event_005,event,E03,1,RR,39.70285555,True,0.8371444499999967,False,False,False,RR,RR:40.54000000,1
wheel_speed_only_baseline,E03_event_006,event,E03,1,RR,39.56778267,True,0.8322173299999989,False,False,False,RR,RR:40.40000000,1
wheel_speed_only_baseline,E03_event_007,event,E03,1,RR,39.79042816,True,0.8295718399999998,False,False,False,RR,RR:40.62000000,1
wheel_speed_only_baseline,E03_event_008,event,E03,1,RR,40.3096517,True,0.8303482999999972,False,False,False,RR,RR:41.14000000,1
wheel_speed_only_baseline,E03_event_009,event,E03,1,RR,39.52862284,True,0.8313771600000024,False,False,False,RR,RR:40.36000000,1
wheel_speed_only_baseline,E03_event_010,event,E03,1,RR,39.64176354,True,0.8382364599999974,False,False,False,RR,RR:40.48000000,1
wheel_speed_only_baseline,E03_event_011,event,E03,1,RR,39.62245896,True,0.8375410399999978,False,False,False,RR,RR:40.46000000,1
wheel_speed_only_baseline,E03_event_012,event,E03,1,RR,39.93727892,True,0.832721080000006,False,False,False,RR,RR:40.77000000,1
wheel_speed_only_baseline,E03_event_013,event,E03,1,RR,39.62503757,True,0.8349624299999974,False,False,False,RR,RR:40.46000000,1
wheel_speed_only_baseline,E03_event_014,event,E03,1,RR,40.16805618,True,0.8319438199999993,False,False,False,RR,RR:41.00000000,1
wheel_speed_only_baseline,E03_event_015,event,E03,1,RR,40.03443911,True,0.8355608899999964,False,False,False,RR,RR:40.87000000,1
wheel_speed_only_baseline,E03_event_016,event,E03,1,RR,39.88270995,True,0.83729005,False,False,False,RR,RR:40.72000000,1
wheel_speed_only_baseline,E03_event_017,event,E03,1,RR,40.02501801,True,0.8349819900000028,False,False,False,RR,RR:40.86000000,1
wheel_speed_only_baseline,E03_event_018,event,E03,1,RR,39.84385418,True,0.8361458199999987,False,False,False,RR,RR:40.68000000,1
wheel_speed_only_baseline,E03_event_019,event,E03,1,RR,39.57129779,True,0.8287022099999959,False,False,False,RR,RR:40.40000000,1
wheel_speed_only_baseline,E03_event_020,event,E03,1,RR,39.69246577,True,0.8375342300000028,False,False,False,RR,RR:40.53000000,1
wheel_speed_only_baseline,E03_event_021,event,E03,1,RR,40.49872825,True,0.8312717499999991,False,False,False,RR,RR:41.33000000,1
wheel_speed_only_baseline,E03_event_022,event,E03,1,RR,40.00428971,True,0.8357102900000015,False,False,False,RR,RR:40.84000000,1
wheel_speed_only_baseline,E03_event_023,event,E03,1,RR,39.68903888,True,0.8309611200000049,False,False,False,RR,RR:40.52000000,1
wheel_speed_only_baseline,E03_event_024,event,E03,1,RR,39.92453307,True,0.8354669299999955,False,False,False,RR,RR:40.76000000,1
wheel_speed_only_baseline,E03_event_025,event,E03,1,RR,40.08224634,True,0.8277536599999991,False,False,False,RR,RR:40.91000000,1
wheel_speed_only_baseline,E03_event_026,event,E03,1,RR,40.19013556,True,0.8298644400000015,False,False,False,RR,RR:41.02000000,1
wheel_speed_only_baseline,E03_event_027,event,E03,1,RR,39.70405397,True,0.8359460300000023,False,False,False,RR,RR:40.54000000,1
wheel_speed_only_baseline,E03_event_028,event,E03,1,RR,40.26119452,True,0.8288054800000069,False,False,False,RR,RR:41.09000000,1
wheel_speed_only_baseline,E03_event_029,event,E03,1,RR,40.34092361,True,0.8390763900000024,False,False,False,RR,RR:41.18000000,1
wheel_speed_only_baseline,E03_event_030,event,E03,1,RR,40.37965559,True,0.8403444100000002,False,False,False,RR,RR:41.22000000,1
wheel_speed_only_baseline,E03_event_031,event,E03,1,RR,39.87483927,True,0.8251607300000003,False,False,False,RR,RR:40.70000000,1
wheel_speed_only_baseline,E03_event_032,event,E03,1,RR,40.16596358,True,0.8440364199999948,False,False,False,RR,RR:41.01000000,1
wheel_speed_only_baseline,E03_event_033,event,E03,1,RR,39.98740494,True,0.8325950600000027,False,False,False,RR,RR:40.82000000,1
wheel_speed_only_baseline,E03_event_034,event,E03,1,RR,39.90248344,True,0.8375165600000045,False,False,False,RR,RR:40.74000000,1
wheel_speed_only_baseline,E03_event_035,event,E03,1,RR,40.17664061,True,0.8333593899999983,False,False,False,RR,RR:41.01000000,1
wheel_speed_only_baseline,E03_event_036,event,E03,1,RR,39.92884026,True,0.8311597399999968,False,False,False,RR,RR:40.76000000,1
wheel_speed_only_baseline,E03_event_037,event,E03,1,RR,39.89918463,True,0.8308153699999963,False,False,False,RR,RR:40.73000000,1
wheel_speed_only_baseline,E03_event_038,event,E03,1,RR,40.41320964,True,0.836790360000002,False,False,False,RR,RR:41.25000000,1
wheel_speed_only_baseline,E03_event_039,event,E03,1,RR,39.95756395,True,0.8324360499999983,False,False,False,RR,RR:40.79000000,1
wheel_speed_only_baseline,E03_event_040,event,E03,1,RR,39.61915205,True,0.8308479500000061,False,False,False,RR,RR:40.45000000,1
wheel_speed_only_baseline,E03_event_041,event,E03,1,RR,40.47187334,True,0.8281266599999952,False,False,False,RR,RR:41.30000000,1
wheel_speed_only_baseline,E03_event_042,event,E03,1,RR,40.06269174,True,0.8373082600000004,False,False,False,RR,RR:40.90000000,1
wheel_speed_only_baseline,E03_event_043,event,E03,1,RR,39.51524072,True,0.8347592800000001,False,False,False,RR,RR:40.35000000,1
wheel_speed_only_baseline,E03_event_044,event,E03,1,RR,40.03690266,True,0.8330973399999948,False,False,False,RR,RR:40.87000000,1
wheel_speed_only_baseline,E03_event_045,event,E03,1,RR,40.45994654,True,0.84005346,False,False,False,RR,RR:41.30000000,1
wheel_speed_only_baseline,E03_event_046,event,E03,1,RR,39.54197071,True,0.8380292900000015,False,False,False,RR,RR:40.38000000,1
wheel_speed_only_baseline,E03_event_047,event,E03,1,RR,40.45712488,True,0.8428751199999951,False,False,False,RR,RR:41.30000000,1
wheel_speed_only_baseline,E03_event_048,event,E03,1,RR,40.36310329,True,0.8368967100000049,False,False,False,RR,RR:41.20000000,1
wheel_speed_only_baseline,E03_event_049,event,E03,1,RR,39.7509628,True,0.8390371999999999,False,False,False,RR,RR:40.59000000,1
wheel_speed_only_baseline,E03_event_050,event,E03,1,RR,40.22929658,True,0.830703419999999,False,False,False,RR,RR:41.06000000,1
wheel_speed_only_baseline,E03_normal_001,normal,E03,1,,,False,,False,False,False,,,3
wheel_speed_only_baseline,E03_normal_002,normal,E03,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E03_normal_003,normal,E03,1,,,False,,False,False,False,,,3
wheel_speed_only_baseline,E03_normal_004,normal,E03,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E03_normal_005,normal,E03,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E03_normal_006,normal,E03,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E03_normal_007,normal,E03,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E03_normal_008,normal,E03,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E03_normal_009,normal,E03,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E03_normal_010,normal,E03,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E04_event_000,event,E04,0,RR,40.0,True,0.8400000000000034,False,False,False,RR,RR:40.84000000,1
wheel_speed_only_baseline,E04_event_001,event,E04,1,RR,39.61191707,True,0.8380829300000059,False,False,False,RR,RR:40.45000000,1
wheel_speed_only_baseline,E04_event_002,event,E04,1,RR,40.173843,True,0.8461570000000052,False,False,False,RR,RR:41.02000000,1
wheel_speed_only_baseline,E04_event_003,event,E04,1,RR,39.70056537,True,0.8494346299999975,False,False,False,RR,RR:40.55000000,1
wheel_speed_only_baseline,E04_event_004,event,E04,1,RR,39.76171427,True,0.8382857300000026,False,False,False,RR,RR:40.60000000,1
wheel_speed_only_baseline,E04_event_005,event,E04,1,RR,39.54140368,True,0.8485963199999986,False,False,False,RR,RR:40.39000000,1
wheel_speed_only_baseline,E04_event_006,event,E04,1,RR,39.736281,True,0.8437190000000001,False,False,False,RR,RR:40.58000000,1
wheel_speed_only_baseline,E04_event_007,event,E04,1,RR,40.04022864,True,0.8397713600000003,False,False,False,RR,RR:40.88000000,1
wheel_speed_only_baseline,E04_event_008,event,E04,1,RR,39.98782469,True,0.8421753100000018,False,False,False,RR,RR:40.83000000,1
wheel_speed_only_baseline,E04_event_009,event,E04,1,RR,39.98150841,True,0.8384915899999967,False,False,False,RR,RR:40.82000000,1
wheel_speed_only_baseline,E04_event_010,event,E04,1,RR,39.9313713,True,0.848628699999999,False,False,False,RR,RR:40.78000000,1
wheel_speed_only_baseline,E04_event_011,event,E04,1,RR,39.59118279,True,0.838817210000002,False,False,False,RR,RR:40.43000000,1
wheel_speed_only_baseline,E04_event_012,event,E04,1,RR,39.81680014,True,0.8431998599999986,False,False,False,RR,RR:40.66000000,1
wheel_speed_only_baseline,E04_event_013,event,E04,1,RR,40.03318138,True,0.8468186200000005,False,False,False,RR,RR:40.88000000,1
wheel_speed_only_baseline,E04_event_014,event,E04,1,RR,39.68050279,True,0.8394972100000047,False,False,False,RR,RR:40.52000000,1
wheel_speed_only_baseline,E04_event_015,event,E04,1,RR,40.09908063,True,0.8409193699999946,False,False,False,RR,RR:40.94000000,1
wheel_speed_only_baseline,E04_event_016,event,E04,1,RR,39.54421066,True,0.8357893400000052,False,False,False,RR,RR:40.38000000,1
wheel_speed_only_baseline,E04_event_017,event,E04,1,RR,40.35729273,True,0.8427072700000053,False,False,False,RR,RR:41.20000000,1
wheel_speed_only_baseline,E04_event_018,event,E04,1,RR,39.88696896,True,0.8430310399999996,False,False,False,RR,RR:40.73000000,1
wheel_speed_only_baseline,E04_event_019,event,E04,1,RR,40.25328772,True,0.8367122800000004,False,False,False,RR,RR:41.09000000,1
wheel_speed_only_baseline,E04_event_020,event,E04,1,RR,39.84172981,True,0.8482701900000009,False,False,False,RR,RR:40.69000000,1
wheel_speed_only_baseline,E04_event_021,event,E04,1,RR,39.67515244,True,0.8448475600000052,False,False,False,RR,RR:40.52000000,1
wheel_speed_only_baseline,E04_event_022,event,E04,1,RR,40.29380778,True,0.8361922200000009,False,False,False,RR,RR:41.13000000,1
wheel_speed_only_baseline,E04_event_023,event,E04,1,RR,39.56095802,True,0.8490419799999955,False,False,False,RR,RR:40.41000000,1
wheel_speed_only_baseline,E04_event_024,event,E04,1,RR,40.2269723,True,0.8430277000000004,False,False,False,RR,RR:41.07000000,1
wheel_speed_only_baseline,E04_event_025,event,E04,1,RR,39.55460977,True,0.8353902300000016,False,False,False,RR,RR:40.39000000,1
wheel_speed_only_baseline,E04_event_026,event,E04,1,RR,39.84768957,True,0.8423104299999977,False,False,False,RR,RR:40.69000000,1
wheel_speed_only_baseline,E04_event_027,event,E04,1,RR,39.73959739,True,0.8404026099999982,False,False,False,RR,RR:40.58000000,1
wheel_speed_only_baseline,E04_event_028,event,E04,1,RR,39.68098162,True,0.839018380000006,False,False,False,RR,RR:40.52000000,1
wheel_speed_only_baseline,E04_event_029,event,E04,1,RR,40.28762275,True,0.8423772500000055,False,False,False,RR,RR:41.13000000,1
wheel_speed_only_baseline,E04_event_030,event,E04,1,RR,40.49044561,True,0.8395543899999964,False,False,False,RR,RR:41.33000000,1
wheel_speed_only_baseline,E04_event_031,event,E04,1,RR,40.28070819,True,0.8392918099999989,False,False,False,RR,RR:41.12000000,1
wheel_speed_only_baseline,E04_event_032,event,E04,1,RR,40.08174119,True,0.8382588099999992,False,False,False,RR,RR:40.92000000,1
wheel_speed_only_baseline,E04_event_033,event,E04,1,RR,40.17398292,True,0.8360170799999977,False,False,False,RR,RR:41.01000000,1
wheel_speed_only_baseline,E04_event_034,event,E04,1,RR,39.63074896,True,0.8492510399999986,False,False,False,RR,RR:40.48000000,1
wheel_speed_only_baseline,E04_event_035,event,E04,1,RR,39.88357789,True,0.8364221100000009,False,False,False,RR,RR:40.72000000,1
wheel_speed_only_baseline,E04_event_036,event,E04,1,RR,40.13504787,True,0.8449521299999958,False,False,False,RR,RR:40.98000000,1
wheel_speed_only_baseline,E04_event_037,event,E04,1,RR,39.53432846,True,0.8356715399999999,False,False,False,RR,RR:40.37000000,1
wheel_speed_only_baseline,E04_event_038,event,E04,1,RR,40.06642108,True,0.8435789199999988,False,False,False,RR,RR:40.91000000,1
wheel_speed_only_baseline,E04_event_039,event,E04,1,RR,40.29603785,True,0.843962150000003,False,False,False,RR,RR:41.14000000,1
wheel_speed_only_baseline,E04_event_040,event,E04,1,RR,39.64021986,True,0.8397801399999949,False,False,False,RR,RR:40.48000000,1
wheel_speed_only_baseline,E04_event_041,event,E04,1,RR,40.17534313,True,0.8446568700000014,False,False,False,RR,RR:41.02000000,1
wheel_speed_only_baseline,E04_event_042,event,E04,1,RR,39.56225099,True,0.837749009999996,False,False,False,RR,RR:40.40000000,1
wheel_speed_only_baseline,E04_event_043,event,E04,1,RR,40.01909011,True,0.8409098899999989,False,False,False,RR,RR:40.86000000,1
wheel_speed_only_baseline,E04_event_044,event,E04,1,RR,40.02587694,True,0.844123059999994,False,False,False,RR,RR:40.87000000,1
wheel_speed_only_baseline,E04_event_045,event,E04,1,RR,39.97026919,True,0.8397308099999989,False,False,False,RR,RR:40.81000000,1
wheel_speed_only_baseline,E04_event_046,event,E04,1,RR,40.01698827,True,0.8430117300000006,False,False,False,RR,RR:40.86000000,1
wheel_speed_only_baseline,E04_event_047,event,E04,1,RR,39.82611676,True,0.8338832399999987,False,False,False,RR,RR:40.66000000,1
wheel_speed_only_baseline,E04_event_048,event,E04,1,RR,39.7930101,True,0.8469899000000041,False,False,False,RR,RR:40.64000000,1
wheel_speed_only_baseline,E04_event_049,event,E04,1,RR,39.75879274,True,0.8412072600000045,False,False,False,RR,RR:40.60000000,1
wheel_speed_only_baseline,E04_event_050,event,E04,1,RR,39.92519094,True,0.8448090600000029,False,False,False,RR,RR:40.77000000,1
wheel_speed_only_baseline,E04_normal_001,normal,E04,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E04_normal_002,normal,E04,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E04_normal_003,normal,E04,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E04_normal_004,normal,E04,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E04_normal_005,normal,E04,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E04_normal_006,normal,E04,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E04_normal_007,normal,E04,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E04_normal_008,normal,E04,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E04_normal_009,normal,E04,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E04_normal_010,normal,E04,1,,,False,,False,False,False,,,0
wheel_speed_only_baseline,E05_event_000,event,E05,0,RR,40.0,True,0.8400000000000034,False,False,False,RR,RR:40.84000000,1
wheel_speed_only_baseline,E05_event_001,event,E05,1,RR,39.5866521,True,0.8433478999999977,False,False,False,RR,RR:40.43000000,1
wheel_speed_only_baseline,E05_event_002,event,E05,1,RR,39.88768721,True,0.832312789999996,False,False,False,RR,RR:40.72000000,1
wheel_speed_only_baseline,E05_event_003,event,E05,1,RR,40.33071689,True,0.8392831100000038,False,False,False,RR,RR:41.17000000,1
wheel_speed_only_baseline,E05_event_004,event,E05,1,RR,40.12903311,True,0.8409668899999971,False,False,False,RR,RR:40.97000000,1
wheel_speed_only_baseline,E05_event_005,event,E05,1,RR,40.18712677,True,0.8428732300000021,False,False,False,RR,RR:41.03000000,1
